Feature
117,ENSG00000256436
118,ENSG00000233608
119,ENSG00000228988
120,ENSG00000259289
121,ENSG00000186188
122,ENSG00000124019
123,ENSG00000260742
124,ENSG00000187474
125,ENSG00000110237
126,ENSG00000235098
127,ENSG00000289557
128,ENSG00000255833
129,ENSG00000111665
130,ENSG00000286715
131,ENSG00000275580
132,ENSG00000184497
133,ENSG00000068137
134,ENSG00000261186
135,ENSG00000287133
136,ENSG00000237903
137,ENSG00000253958
138,ENSG00000259654
139,ENSG00000289935
140,ENSG00000287389
141,ENSG00000277595
142,ENSG00000280303
143,ENSG00000286523
144,ENSG00000176244
145,ENSG00000277662
146,ENSG00000250132
147,ENSG00000166816
148,ENSG00000150893
149,ENSG00000180340
150,ENSG00000139567
151,ENSG00000224764
152,ENSG00000276997
153,ENSG00000290723
154,ENSG00000266844
155,ENSG00000248673
156,ENSG00000232118
157,ENSG00000124839
158,ENSG00000132000
159,ENSG00000188916
160,ENSG00000260230
161,ENSG00000196422
162,ENSG00000289581
163,ENSG00000225411
164,ENSG00000275228
165,ENSG00000149131
166,ENSG00000271643
167,ENSG00000115286
168,ENSG00000287569
169,ENSG00000273341
170,ENSG00000272568
171,ENSG00000179528
172,ENSG00000264937
173,ENSG00000268518
174,ENSG00000237331
175,ENSG00000203797
176,ENSG00000290027
177,ENSG00000179593
178,ENSG00000281128
179,ENSG00000005381
180,ENSG00000107821
181,ENSG00000233547
182,ENSG00000289189
183,ENSG00000289263
184,ENSG00000289593
185,ENSG00000237886
186,ENSG00000168306
187,ENSG00000230492
188,ENSG00000226825
189,ENSG00000108813
190,ENSG00000112414
191,ENSG00000115107
192,ENSG00000285040
193,ENSG00000179044
194,ENSG00000167600
195,ENSG00000188610
196,ENSG00000289630
197,ENSG00000287431
198,ENSG00000256546
199,ENSG00000187942
200,ENSG00000215841
201,ENSG00000169860
202,ENSG00000115718
203,ENSG00000166394
204,ENSG00000289541
205,ENSG00000138085
206,ENSG00000276649
207,ENSG00000099377
208,ENSG00000204971
209,ENSG00000260228
210,ENSG00000290068
211,ENSG00000259319
212,ENSG00000258754
213,ENSG00000203999
214,ENSG00000289888
215,ENSG00000122386
216,ENSG00000290567
217,ENSG00000287185
218,ENSG00000129195
219,ENSG00000140307
220,ENSG00000288992
221,ENSG00000236709
222,ENSG00000136011
223,ENSG00000136315
224,ENSG00000105610
225,ENSG00000248373
226,ENSG00000116096
227,ENSG00000267257
228,ENSG00000158477
229,ENSG00000288838
230,ENSG00000185909
231,ENSG00000259959
232,ENSG00000225611
233,ENSG00000090659
234,ENSG00000286796
235,ENSG00000070729
236,ENSG00000117245
237,ENSG00000249085
238,ENSG00000274029
239,ENSG00000211445
240,ENSG00000276934
241,ENSG00000229452
242,ENSG00000273129
243,ENSG00000223749
244,ENSG00000289854
245,ENSG00000281468
246,ENSG00000150394
247,ENSG00000116985
248,ENSG00000164106
249,ENSG00000227199
250,ENSG00000162078
251,ENSG00000259004
252,ENSG00000249706
253,ENSG00000158560
254,ENSG00000136521
255,ENSG00000075429
256,ENSG00000267296
257,ENSG00000288767
258,ENSG00000223552
259,ENSG00000173825
260,ENSG00000176912
261,ENSG00000254528
262,ENSG00000157240
263,ENSG00000130561
264,ENSG00000287115
265,ENSG00000240521
266,ENSG00000273542
267,ENSG00000181908
268,ENSG00000237892
269,ENSG00000169750
270,ENSG00000159199
271,ENSG00000184925
272,ENSG00000250510
273,ENSG00000181610
274,ENSG00000197291
275,ENSG00000285637
276,ENSG00000182004
277,ENSG00000250604
278,ENSG00000275888
279,ENSG00000150753
280,ENSG00000163485
281,ENSG00000289254
282,ENSG00000265554
283,ENSG00000289121
284,ENSG00000262877
285,ENSG00000133055
286,ENSG00000166595
287,ENSG00000232019
288,ENSG00000157227
289,ENSG00000183379
290,ENSG00000289278
291,ENSG00000196436
292,ENSG00000186806
293,ENSG00000261167
294,ENSG00000119013
295,ENSG00000228594
296,ENSG00000198829
297,ENSG00000272861
298,ENSG00000171794
299,ENSG00000291221
300,ENSG00000290600
301,ENSG00000185818
302,ENSG00000289310
303,ENSG00000271833
304,ENSG00000100985
305,ENSG00000118804
306,ENSG00000170860
307,ENSG00000289918
308,ENSG00000230107
309,ENSG00000272512
310,ENSG00000250254
311,ENSG00000238099
312,ENSG00000260314
313,ENSG00000271967
314,ENSG00000275703
315,ENSG00000004779
316,ENSG00000244268
317,ENSG00000272666
318,ENSG00000152936
319,ENSG00000139343
320,ENSG00000176236
321,ENSG00000162385
322,ENSG00000290062
323,ENSG00000087302
324,ENSG00000287123
325,ENSG00000150459
326,ENSG00000251199
327,ENSG00000253658
328,ENSG00000181625
329,ENSG00000242753
330,ENSG00000179950
331,ENSG00000117016
332,ENSG00000243155
333,ENSG00000108788
334,ENSG00000257488
335,ENSG00000290997
336,ENSG00000236472
337,ENSG00000286195
338,ENSG00000143256
339,ENSG00000196660
340,ENSG00000174886
341,ENSG00000175756
342,ENSG00000141371
343,ENSG00000266709
344,ENSG00000183496
345,ENSG00000173548
346,ENSG00000184385
347,ENSG00000092051
348,ENSG00000287655
349,ENSG00000283608
350,ENSG00000178718
351,ENSG00000113811
352,ENSG00000185608
353,ENSG00000232284
354,ENSG00000241135
355,ENSG00000099341
356,ENSG00000165480
357,ENSG00000140280
358,ENSG00000188766
359,ENSG00000237128
360,ENSG00000226756
361,ENSG00000134463
362,ENSG00000179213
363,ENSG00000288731
364,ENSG00000127774
365,ENSG00000253939
366,ENSG00000140990
367,ENSG00000225092
368,ENSG00000286887
369,ENSG00000259240
370,ENSG00000099901
371,ENSG00000250274
372,ENSG00000167711
373,ENSG00000288917
374,ENSG00000271754
375,ENSG00000272247
376,ENSG00000262223
377,ENSG00000131096
378,ENSG00000166136
379,ENSG00000272148
380,ENSG00000111843
381,ENSG00000272777
382,ENSG00000242715
383,ENSG00000157191
384,ENSG00000275719
385,ENSG00000126947
386,ENSG00000186193
387,ENSG00000130731
388,ENSG00000253214
389,ENSG00000121022
390,ENSG00000290962
391,ENSG00000129559
392,ENSG00000249915
393,ENSG00000269210
394,ENSG00000055950
395,ENSG00000215458
396,ENSG00000287009
397,ENSG00000084623
398,ENSG00000241886
399,ENSG00000144649
400,ENSG00000266903
401,ENSG00000106028
402,ENSG00000168090
403,ENSG00000273353
404,ENSG00000278214
405,ENSG00000008018
406,ENSG00000109113
407,ENSG00000213397
408,ENSG00000171222
409,ENSG00000266074
410,ENSG00000141570
411,ENSG00000118193
412,ENSG00000114405
413,ENSG00000182810
414,ENSG00000272839
415,ENSG00000146701
416,ENSG00000119865
417,ENSG00000289610
418,ENSG00000287338
419,ENSG00000188725
420,ENSG00000127074
421,ENSG00000128789
422,ENSG00000290041
423,ENSG00000259884
424,ENSG00000100228
425,ENSG00000075142
426,ENSG00000167085
427,ENSG00000172782
428,ENSG00000272632
429,ENSG00000127922
430,ENSG00000258279
431,ENSG00000267655
432,ENSG00000277369
433,ENSG00000203724
434,ENSG00000268670
435,ENSG00000267547
436,ENSG00000183978
437,ENSG00000184916
438,ENSG00000273841
439,ENSG00000288032
440,ENSG00000163444
441,ENSG00000272986
442,ENSG00000198680
443,ENSG00000117448
444,ENSG00000254631
445,ENSG00000248866
446,ENSG00000145936
447,ENSG00000125870
448,ENSG00000291262
449,ENSG00000267130
450,ENSG00000198142
451,ENSG00000106400
452,ENSG00000123700
453,ENSG00000100632
454,ENSG00000258476
455,ENSG00000289985
456,ENSG00000175768
457,ENSG00000235770
458,ENSG00000111639
459,ENSG00000277228
460,ENSG00000214736
461,ENSG00000265316
462,ENSG00000254999
463,ENSG00000106355
464,ENSG00000224152
465,ENSG00000249771
466,ENSG00000103035
467,ENSG00000147669
468,ENSG00000119421
469,ENSG00000134970
470,ENSG00000118579
471,ENSG00000179958
472,ENSG00000025423
473,ENSG00000143742
474,ENSG00000062582
475,ENSG00000273449
476,ENSG00000147123
477,ENSG00000229348
478,ENSG00000172053
479,ENSG00000128283
480,ENSG00000197272
481,ENSG00000184313
482,ENSG00000166902
483,ENSG00000289390
484,ENSG00000269892
485,ENSG00000288932
486,ENSG00000177971
487,ENSG00000256713
488,ENSG00000186395
489,ENSG00000267783
490,ENSG00000168476
491,ENSG00000189157
492,ENSG00000128699
493,ENSG00000128185
494,ENSG00000142507
495,ENSG00000287932
496,ENSG00000111775
497,ENSG00000117395
498,ENSG00000171302
499,ENSG00000164022
500,ENSG00000289880
501,ENSG00000232860
502,ENSG00000276390
503,ENSG00000182257
504,ENSG00000170906
505,ENSG00000171236
506,ENSG00000213619
507,ENSG00000127125
508,ENSG00000134248
509,ENSG00000102931
510,ENSG00000105371
511,ENSG00000120805
512,ENSG00000186111
513,ENSG00000142798
514,ENSG00000163956
515,ENSG00000005075
516,ENSG00000285688
517,ENSG00000172594
518,ENSG00000131475
519,ENSG00000205544
520,ENSG00000115541
521,ENSG00000104979
522,ENSG00000289923
523,ENSG00000235806
524,ENSG00000162073
525,ENSG00000166664
526,ENSG00000178449
527,ENSG00000283667
528,ENSG00000225921
529,ENSG00000257315
530,ENSG00000155876
531,ENSG00000170956
532,ENSG00000156261
533,ENSG00000158571
534,ENSG00000228727
535,ENSG00000272057
536,ENSG00000133983
537,ENSG00000163975
538,ENSG00000116209
539,ENSG00000170667
540,ENSG00000086598
541,ENSG00000226816
542,ENSG00000197894
543,ENSG00000163468
544,ENSG00000159210
545,ENSG00000125780
546,ENSG00000227057
547,ENSG00000003056
548,ENSG00000285972
549,ENSG00000124116
550,ENSG00000172590
551,ENSG00000074071
552,ENSG00000157020
553,ENSG00000174547
554,ENSG00000241468
555,ENSG00000289523
556,ENSG00000249087
557,ENSG00000231441
558,ENSG00000180346
559,ENSG00000257605
560,ENSG00000238160
561,ENSG00000089063
562,ENSG00000143368
563,ENSG00000167699
564,ENSG00000159374
565,ENSG00000186184
566,ENSG00000183628
567,ENSG00000258944
568,ENSG00000119541
569,ENSG00000120549
570,ENSG00000259786
571,ENSG00000170927
572,ENSG00000204435
573,ENSG00000205959
574,ENSG00000261512
575,ENSG00000260923
576,ENSG00000130414
577,ENSG00000234753
578,ENSG00000115234
579,ENSG00000145494
580,ENSG00000213420
581,ENSG00000175348
582,ENSG00000136930
583,ENSG00000159228
584,ENSG00000232119
585,ENSG00000108561
586,ENSG00000106245
587,ENSG00000163319
588,ENSG00000111231
589,ENSG00000139574
590,ENSG00000100836
591,ENSG00000226317
592,ENSG00000274023
593,ENSG00000161643
594,ENSG00000100304
595,ENSG00000170955
596,ENSG00000226004
597,ENSG00000180061
598,ENSG00000104823
599,ENSG00000273141
600,ENSG00000197595
601,ENSG00000289810
602,ENSG00000100028
603,ENSG00000168286
604,ENSG00000289592
605,ENSG00000071994
606,ENSG00000258096
607,ENSG00000133661
608,ENSG00000267922
609,ENSG00000115685
610,ENSG00000141101
611,ENSG00000177733
612,ENSG00000126467
613,ENSG00000139921
614,ENSG00000169021
615,ENSG00000188010
616,ENSG00000114125
617,ENSG00000183617
618,ENSG00000175826
619,ENSG00000105376
620,ENSG00000138382
621,ENSG00000100567
622,ENSG00000182196
623,ENSG00000105258
624,ENSG00000170425
625,ENSG00000171812
626,ENSG00000160214
627,ENSG00000090273
628,ENSG00000110717
629,ENSG00000290085
630,ENSG00000214274
631,ENSG00000151366
632,ENSG00000254477
633,ENSG00000160113
634,ENSG00000175416
635,ENSG00000185189
636,ENSG00000245694
637,ENSG00000174851
638,ENSG00000100519
639,ENSG00000171202
640,ENSG00000023572
641,ENSG00000143543
642,ENSG00000120049
643,ENSG00000125901
644,ENSG00000116898
645,ENSG00000269877
646,ENSG00000246731
647,ENSG00000235848
648,ENSG00000254827
649,ENSG00000137547
650,ENSG00000173456
651,ENSG00000120438
652,ENSG00000163382
653,ENSG00000154144
654,ENSG00000125977
655,ENSG00000037241
656,ENSG00000260378
657,ENSG00000151117
658,ENSG00000174004
659,ENSG00000076382
660,ENSG00000289194
661,ENSG00000140939
662,ENSG00000171443
663,ENSG00000162961
664,ENSG00000100764
665,ENSG00000289939
666,ENSG00000270031
667,ENSG00000173436
668,ENSG00000131174
669,ENSG00000274565
670,ENSG00000055957
671,ENSG00000185651
672,ENSG00000111786
673,ENSG00000245468
674,ENSG00000286549
675,ENSG00000167792
676,ENSG00000286771
677,ENSG00000143318
678,ENSG00000236364
679,ENSG00000143222
680,ENSG00000128534
681,ENSG00000238005
682,ENSG00000125611
683,ENSG00000275265
684,ENSG00000115944
685,ENSG00000228624
686,ENSG00000101146
687,ENSG00000184076
688,ENSG00000164758
689,ENSG00000227838
690,ENSG00000185100
691,ENSG00000144895
692,ENSG00000197128
693,ENSG00000125652
694,ENSG00000178952
695,ENSG00000141497
696,ENSG00000174448
697,ENSG00000187713
698,ENSG00000274598
699,ENSG00000149100
700,ENSG00000244274
701,ENSG00000173545
702,ENSG00000176422
703,ENSG00000174780
704,ENSG00000162736
705,ENSG00000160201
706,ENSG00000157778
707,ENSG00000168884
708,ENSG00000204370
709,ENSG00000084092
710,ENSG00000114686
711,ENSG00000288936
712,ENSG00000143977
713,ENSG00000125356
714,ENSG00000171695
715,ENSG00000286918
716,ENSG00000125962
717,ENSG00000290385
718,ENSG00000091262
719,ENSG00000187556
720,ENSG00000142252
721,ENSG00000238057
722,ENSG00000273611
723,ENSG00000242372
724,ENSG00000284999
725,ENSG00000273314
726,ENSG00000154162
727,ENSG00000172301
728,ENSG00000171497
729,ENSG00000143621
730,ENSG00000126756
731,ENSG00000108771
732,ENSG00000162384
733,ENSG00000277791
734,ENSG00000253586
735,ENSG00000111725
736,ENSG00000004961
737,ENSG00000272330
738,ENSG00000132259
739,ENSG00000286046
740,ENSG00000160539
741,ENSG00000149798
742,ENSG00000285051
743,ENSG00000100348
744,ENSG00000091483
745,ENSG00000126262
746,ENSG00000104081
747,ENSG00000272234
748,ENSG00000116030
749,ENSG00000280798
750,ENSG00000111237
751,ENSG00000060491
752,ENSG00000272172
753,ENSG00000273373
754,ENSG00000147533
755,ENSG00000162191
756,ENSG00000121653
757,ENSG00000172421
758,ENSG00000168268
759,ENSG00000169976
760,ENSG00000071246
761,ENSG00000186298
762,ENSG00000198643
763,ENSG00000106682
764,ENSG00000183161
765,ENSG00000175334
766,ENSG00000134183
767,ENSG00000151923
768,ENSG00000236535
769,ENSG00000013306
770,ENSG00000143570
771,ENSG00000105568
772,ENSG00000126457
773,ENSG00000273108
774,ENSG00000117480
775,ENSG00000286964
776,ENSG00000205352
777,ENSG00000141642
778,ENSG00000126067
779,ENSG00000014641
780,ENSG00000224707
781,ENSG00000148948
782,ENSG00000101444
783,ENSG00000037897
784,ENSG00000168256
785,ENSG00000119699
786,ENSG00000198231
787,ENSG00000136522
788,ENSG00000197557
789,ENSG00000267475
790,ENSG00000273064
791,ENSG00000155254
792,ENSG00000095139
793,ENSG00000230826
794,ENSG00000273521
795,ENSG00000254577
796,ENSG00000132341
797,ENSG00000237149
798,ENSG00000288156
799,ENSG00000284753
800,ENSG00000053372
801,ENSG00000241388
802,ENSG00000171490
803,ENSG00000158714
804,ENSG00000092330
805,ENSG00000177731
806,ENSG00000108010
807,ENSG00000081154
808,ENSG00000007255
809,ENSG00000179271
810,ENSG00000212916
811,ENSG00000260188
812,ENSG00000214046
813,ENSG00000274653
814,ENSG00000163293
815,ENSG00000267222
816,ENSG00000099977
817,ENSG00000155959
818,ENSG00000100902
819,ENSG00000104671
820,ENSG00000162913
821,ENSG00000124802
822,ENSG00000229043
823,ENSG00000166352
824,ENSG00000286723
825,ENSG00000166866
826,ENSG00000149782
827,ENSG00000165898
828,ENSG00000159377
829,ENSG00000124562
830,ENSG00000266498
831,ENSG00000101166
832,ENSG00000125730
833,ENSG00000129351
834,ENSG00000203727
835,ENSG00000143575
836,ENSG00000159079
837,ENSG00000289235
838,ENSG00000213512
839,ENSG00000165416
840,ENSG00000164346
841,ENSG00000213585
842,ENSG00000115289
843,ENSG00000171135
844,ENSG00000274847
845,ENSG00000070404
846,ENSG00000116161
847,ENSG00000249835
848,ENSG00000144224
849,ENSG00000170385
850,ENSG00000160685
851,ENSG00000123342
852,ENSG00000091527
853,ENSG00000186818
854,ENSG00000132535
855,ENSG00000115661
856,ENSG00000151650
857,ENSG00000106588
858,ENSG00000135624
859,ENSG00000179082
860,ENSG00000215533
861,ENSG00000160404
862,ENSG00000153037
863,ENSG00000249175
864,ENSG00000172428
865,ENSG00000063241
866,ENSG00000211460
867,ENSG00000290913
868,ENSG00000110801
869,ENSG00000272663
870,ENSG00000229981
871,ENSG00000287485
872,ENSG00000188186
873,ENSG00000188800
874,ENSG00000187626
875,ENSG00000137496
876,ENSG00000143882
877,ENSG00000008324
878,ENSG00000100225
879,ENSG00000291051
880,ENSG00000231705
881,ENSG00000115241
882,ENSG00000122692
883,ENSG00000273311
884,ENSG00000264456
885,ENSG00000117614
886,ENSG00000185627
887,ENSG00000137038
888,ENSG00000175445
889,ENSG00000276509
890,ENSG00000129235
891,ENSG00000072682
892,ENSG00000185339
893,ENSG00000196419
894,ENSG00000155463
895,ENSG00000196778
896,ENSG00000259956
897,ENSG00000109445
898,ENSG00000213600
899,ENSG00000109270
900,ENSG00000088038
901,ENSG00000105755
902,ENSG00000101363
903,ENSG00000204839
904,ENSG00000174370
905,ENSG00000186222
906,ENSG00000225177
907,ENSG00000132963
908,ENSG00000143183
909,ENSG00000130175
910,ENSG00000182473
911,ENSG00000132467
912,ENSG00000126698
913,ENSG00000196655
914,ENSG00000123427
915,ENSG00000181817
916,ENSG00000275202
917,ENSG00000100926
918,ENSG00000184752
919,ENSG00000072506
920,ENSG00000273275
921,ENSG00000183513
922,ENSG00000177700
923,ENSG00000204604
924,ENSG00000273058
925,ENSG00000112237
926,ENSG00000203650
927,ENSG00000262097
928,ENSG00000204822
929,ENSG00000147140
930,ENSG00000182667
931,ENSG00000164081
932,ENSG00000100823
933,ENSG00000164405
934,ENSG00000288900
935,ENSG00000283849
936,ENSG00000243749
937,ENSG00000100353
938,ENSG00000272711
939,ENSG00000167881
940,ENSG00000167733
941,ENSG00000288649
942,ENSG00000160949
943,ENSG00000163463
944,ENSG00000186648
945,ENSG00000134864
946,ENSG00000130332
947,ENSG00000235979
948,ENSG00000268129
949,ENSG00000087111
950,ENSG00000129473
951,ENSG00000270959
952,ENSG00000125445
953,ENSG00000290972
954,ENSG00000126768
955,ENSG00000245067
956,ENSG00000099800
957,ENSG00000172425
958,ENSG00000266288
959,ENSG00000148396
960,ENSG00000168843
961,ENSG00000167088
962,ENSG00000111906
963,ENSG00000197355
964,ENSG00000272221
965,ENSG00000255882
966,ENSG00000137876
967,ENSG00000176386
968,ENSG00000232040
969,ENSG00000124733
970,ENSG00000183773
971,ENSG00000254054
972,ENSG00000147383
973,ENSG00000173141
974,ENSG00000134597
975,ENSG00000117751
976,ENSG00000232388
977,ENSG00000213062
978,ENSG00000166188
979,ENSG00000253200
980,ENSG00000160087
981,ENSG00000141698
982,ENSG00000184924
983,ENSG00000176731
984,ENSG00000164167
985,ENSG00000108344
986,ENSG00000131495
987,ENSG00000152234
988,ENSG00000256053
989,ENSG00000111886
990,ENSG00000288973
991,ENSG00000175390
992,ENSG00000163482
993,ENSG00000214456
994,ENSG00000146476
995,ENSG00000117362
996,ENSG00000165527
997,ENSG00000282933
998,ENSG00000144591
999,ENSG00000254988
1000,ENSG00000256269
1001,ENSG00000126215
1002,ENSG00000189420
1003,ENSG00000237190
1004,ENSG00000198841
1005,ENSG00000164338
1006,ENSG00000135436
1007,ENSG00000232130
1008,ENSG00000100347
1009,ENSG00000137207
1010,ENSG00000165887
1011,ENSG00000140319
1012,ENSG00000287687
1013,ENSG00000289106
1014,ENSG00000164062
1015,ENSG00000135900
1016,ENSG00000165124
1017,ENSG00000233038
1018,ENSG00000239407
1019,ENSG00000142611
1020,ENSG00000114853
1021,ENSG00000100373
1022,ENSG00000171119
1023,ENSG00000183172
1024,ENSG00000116459
1025,ENSG00000141552
1026,ENSG00000240859
1027,ENSG00000213281
1028,ENSG00000289067
1029,ENSG00000204070
1030,ENSG00000211875
1031,ENSG00000162512
1032,ENSG00000106268
1033,ENSG00000140961
1034,ENSG00000160695
1035,ENSG00000118492
1036,ENSG00000148218
1037,ENSG00000178982
1038,ENSG00000124299
1039,ENSG00000291106
1040,ENSG00000008056
1041,ENSG00000166123
1042,ENSG00000051620
1043,ENSG00000231185
1044,ENSG00000101365
1045,ENSG00000110107
1046,ENSG00000223496
1047,ENSG00000103275
1048,ENSG00000144868
1049,ENSG00000288044
1050,ENSG00000070731
1051,ENSG00000184441
1052,ENSG00000151500
1053,ENSG00000289285
1054,ENSG00000277879
1055,ENSG00000130312
1056,ENSG00000119705
1057,ENSG00000130770
1058,ENSG00000087116
1059,ENSG00000173486
1060,ENSG00000235313
1061,ENSG00000079337
1062,ENSG00000156873
1063,ENSG00000189159
1064,ENSG00000267598
1065,ENSG00000165698
1066,ENSG00000162396
1067,ENSG00000282851
1068,ENSG00000261312
1069,ENSG00000170584
1070,ENSG00000196372
1071,ENSG00000278845
1072,ENSG00000196497
1073,ENSG00000162669
1074,ENSG00000102103
1075,ENSG00000230751
1076,ENSG00000105677
1077,ENSG00000272054
1078,ENSG00000154252
1079,ENSG00000179335
1080,ENSG00000186010
1081,ENSG00000278970
1082,ENSG00000253106
1083,ENSG00000167721
1084,ENSG00000137098
1085,ENSG00000272977
1086,ENSG00000291047
1087,ENSG00000286194
1088,ENSG00000170759
1089,ENSG00000176101
1090,ENSG00000290108
1091,ENSG00000130724
1092,ENSG00000185808
1093,ENSG00000168159
1094,ENSG00000188895
1095,ENSG00000125484
1096,ENSG00000169221
1097,ENSG00000125991
1098,ENSG00000111011
1099,ENSG00000125656
1100,ENSG00000173207
1101,ENSG00000287255
1102,ENSG00000111325
1103,ENSG00000148331
1104,ENSG00000288956
1105,ENSG00000177613
1106,ENSG00000257949
1107,ENSG00000176340
1108,ENSG00000204356
1109,ENSG00000245281
1110,ENSG00000137133
1111,ENSG00000126524
1112,ENSG00000153485
1113,ENSG00000260526
1114,ENSG00000238227
1115,ENSG00000277283
1116,ENSG00000159479
1117,ENSG00000132661
1118,ENSG00000083444
1119,ENSG00000179886
1120,ENSG00000100075
1121,ENSG00000267262
1122,ENSG00000196371
1123,ENSG00000165283
1124,ENSG00000261101
1125,ENSG00000272768
1126,ENSG00000217930
1127,ENSG00000130520
1128,ENSG00000164896
1129,ENSG00000128203
1130,ENSG00000127463
1131,ENSG00000187778
1132,ENSG00000182180
1133,ENSG00000172037
1134,ENSG00000281162
1135,ENSG00000148291
1136,ENSG00000117525
1137,ENSG00000106263
1138,ENSG00000248476
1139,ENSG00000203667
1140,ENSG00000141759
1141,ENSG00000140395
1142,ENSG00000287252
1143,ENSG00000259366
1144,ENSG00000260953
1145,ENSG00000146731
1146,ENSG00000244242
1147,ENSG00000188612
1148,ENSG00000115363
1149,ENSG00000139133
1150,ENSG00000266805
1151,ENSG00000100320
1152,ENSG00000149930
1153,ENSG00000165685
1154,ENSG00000054148
1155,ENSG00000249899
1156,ENSG00000181019
1157,ENSG00000198818
1158,ENSG00000179091
1159,ENSG00000106628
1160,ENSG00000137766
1161,ENSG00000233825
1162,ENSG00000256660
1163,ENSG00000245060
1164,ENSG00000115539
1165,ENSG00000168955
1166,ENSG00000183889
1167,ENSG00000164609
1168,ENSG00000241370
1169,ENSG00000136240
1170,ENSG00000179262
1171,ENSG00000103044
1172,ENSG00000289385
1173,ENSG00000288933
1174,ENSG00000168495
1175,ENSG00000105497
1176,ENSG00000117411
1177,ENSG00000286264
1178,ENSG00000182944
1179,ENSG00000125779
1180,ENSG00000132623
1181,ENSG00000184840
1182,ENSG00000145912
1183,ENSG00000183684
1184,ENSG00000188690
1185,ENSG00000288792
1186,ENSG00000142396
1187,ENSG00000167969
1188,ENSG00000257985
1189,ENSG00000157916
1190,ENSG00000162910
1191,ENSG00000166147
1192,ENSG00000160691
1193,ENSG00000131467
1194,ENSG00000088876
1195,ENSG00000132286
1196,ENSG00000127452
1197,ENSG00000233358
1198,ENSG00000162976
1199,ENSG00000146386
1200,ENSG00000259520
1201,ENSG00000172315
1202,ENSG00000104518
1203,ENSG00000100216
1204,ENSG00000290054
1205,ENSG00000101367
1206,ENSG00000233954
1207,ENSG00000289617
1208,ENSG00000103152
1209,ENSG00000108774
1210,ENSG00000155545
1211,ENSG00000185043
1212,ENSG00000099849
1213,ENSG00000125826
1214,ENSG00000284738
1215,ENSG00000164919
1216,ENSG00000115484
1217,ENSG00000140497
1218,ENSG00000130741
1219,ENSG00000289883
1220,ENSG00000229272
1221,ENSG00000205846
1222,ENSG00000060069
1223,ENSG00000049089
1224,ENSG00000115129
1225,ENSG00000169020
1226,ENSG00000261140
1227,ENSG00000170855
1228,ENSG00000142444
1229,ENSG00000041357
1230,ENSG00000225791
1231,ENSG00000268030
1232,ENSG00000095059
1233,ENSG00000053371
1234,ENSG00000116221
1235,ENSG00000273253
1236,ENSG00000286536
1237,ENSG00000143314
1238,ENSG00000137040
1239,ENSG00000114745
1240,ENSG00000100591
1241,ENSG00000117118
1242,ENSG00000242498
1243,ENSG00000071859
1244,ENSG00000134222
1245,ENSG00000043591
1246,ENSG00000155957
1247,ENSG00000049656
1248,ENSG00000130733
1249,ENSG00000269807
